Aop:41	Event:853	Event:139	Relationship:995	adjacent		
Aop:41	Event:139	Event:854	Relationship:996	adjacent		
Aop:41	Event:854	Event:856	Relationship:997	adjacent		
Aop:42	Event:279	Event:277	Relationship:309	adjacent	1	3
Aop:42	Event:277	Event:281	Relationship:305	adjacent	1	2
Aop:42	Event:279	Event:281	Relationship:366	non-adjacent	1	2
Aop:42	Event:281	Event:280	Relationship:312	adjacent	2	2
Aop:42	Event:280	Event:756	Relationship:746	adjacent	2	3
Aop:42	Event:756	Event:757	Relationship:747	adjacent	2	3
Aop:42	Event:757	Event:758	Relationship:749	adjacent	2	3
Aop:42	Event:758	Event:402	Relationship:748	adjacent	1	2
Aop:42	Event:281	Event:756	Relationship:1387	non-adjacent	1	3
Aop:42	Event:281	Event:757	Relationship:1388	non-adjacent	1	3
Aop:42	Event:281	Event:758	Relationship:1389	non-adjacent	2	3
Aop:42	Event:281	Event:402	Relationship:403	non-adjacent	1	2
Aop:43	Event:305	Event:28	Relationship:335	adjacent	1	1
Aop:43	Event:28	Event:110	Relationship:36	adjacent	1	2
Aop:43	Event:110	Event:298	Relationship:125	non-adjacent	2	3
Aop:43	Event:298	Event:1001	Relationship:1036	non-adjacent	1	2
Aop:46	Event:376	Event:378	Relationship:346	non-adjacent	2	3
Aop:46	Event:376	Event:491	Relationship:549	adjacent	2	2
Aop:46	Event:491	Event:378	Relationship:550	adjacent	2	2
Aop:46	Event:493	Event:376	Relationship:547	adjacent	2	
Aop:46	Event:373	Event:491	Relationship:551	non-adjacent	1	1
Aop:46	Event:373	Event:378	Relationship:345	non-adjacent	2	2
Aop:46	Event:409	Event:373	Relationship:402	adjacent	1	
Aop:46	Event:373	Event:493	Relationship:548	adjacent		
Aop:48	Event:388	Event:389	Relationship:361	adjacent	2	
Aop:48	Event:55	Event:352	Relationship:364	adjacent	2	
Aop:48	Event:188	Event:352	Relationship:208	adjacent	2	
Aop:48	Event:352	Event:188	Relationship:207	adjacent	2	
Aop:48	Event:875	Event:388	Relationship:919	adjacent	1	
Aop:48	Event:389	Event:177	Relationship:362	adjacent	1	2
Aop:48	Event:177	Event:55	Relationship:363	adjacent	2	3
Aop:48	Event:55	Event:188	Relationship:365	adjacent	3	3
Aop:48	Event:618	Event:341	Relationship:634	adjacent	2	3
Aop:48	Event:352	Event:618	Relationship:647	adjacent	3	
Aop:51	Event:416	Event:415	Relationship:398	adjacent	2	
Aop:51	Event:413	Event:446	Relationship:439	adjacent	1	
Aop:51	Event:447	Event:413	Relationship:438	adjacent	2	
Aop:51	Event:446	Event:414	Relationship:460	non-adjacent	2	
Aop:51	Event:414	Event:416	Relationship:461	non-adjacent	2	
Aop:51	Event:415	Event:406	Relationship:462	non-adjacent	2	
Aop:54	Event:424	Event:425	Relationship:442	adjacent	1	1
Aop:54	Event:425	Event:277	Relationship:872	adjacent	1	1
Aop:54	Event:277	Event:281	Relationship:305	adjacent	1	2
Aop:54	Event:281	Event:280	Relationship:312	adjacent	2	3
Aop:54	Event:280	Event:381	Relationship:444	adjacent	2	3
Aop:54	Event:381	Event:851	Relationship:870	adjacent	2	3
Aop:54	Event:851	Event:385	Relationship:871	adjacent	2	3
Aop:54	Event:385	Event:386	Relationship:358	adjacent	3	3
Aop:54	Event:386	Event:341	Relationship:359	adjacent	1	3
Aop:54	Event:424	Event:341	Relationship:1503	non-adjacent	2	3
Aop:54	Event:277	Event:341	Relationship:1506	non-adjacent	1	2
Aop:54	Event:277	Event:381	Relationship:1504	non-adjacent	3	3
Aop:54	Event:277	Event:851	Relationship:1505	non-adjacent	3	3
Aop:54	Event:381	Event:385	Relationship:448	non-adjacent	2	3
Aop:54	Event:381	Event:341	Relationship:1507	non-adjacent	2	2
Aop:57	Event:450	Event:455	Relationship:471	adjacent	1	1
Aop:57	Event:18	Event:451	Relationship:473	non-adjacent	2	2
Aop:57	Event:291	Event:455	Relationship:474	adjacent	1	1
Aop:57	Event:451	Event:327	Relationship:475	adjacent	1	1
Aop:57	Event:18	Event:54	Relationship:495	adjacent	1	1
Aop:57	Event:18	Event:216	Relationship:499	adjacent	1	1
Aop:57	Event:54	Event:465	Relationship:501	adjacent	1	
Aop:57	Event:327	Event:455	Relationship:502	adjacent	1	1
Aop:57	Event:216	Event:327	Relationship:503	non-adjacent		
Aop:57	Event:465	Event:327	Relationship:505	adjacent		
Aop:57	Event:18	Event:466	Relationship:506	adjacent	1	
Aop:57	Event:466	Event:467	Relationship:507	adjacent		
Aop:57	Event:467	Event:327	Relationship:508	adjacent		
Aop:57	Event:18	Event:450	Relationship:509	non-adjacent		
Aop:57	Event:18	Event:80	Relationship:19	adjacent	1	
Aop:57	Event:18	Event:462	Relationship:1656	adjacent	2	
Aop:57	Event:462	Event:291	Relationship:1657	adjacent	1	
Aop:58	Event:456	Event:167	Relationship:476	adjacent	1	1
Aop:58	Event:456	Event:228	Relationship:477	adjacent	1	1
Aop:58	Event:167	Event:457	Relationship:479	adjacent	1	1
Aop:58	Event:167	Event:66	Relationship:174	adjacent	1	1
Aop:58	Event:66	Event:458	Relationship:483	adjacent	1	1
Aop:58	Event:454	Event:459	Relationship:486	adjacent	1	1
Aop:58	Event:228	Event:457	Relationship:487	adjacent	2	2
Aop:58	Event:457	Event:462	Relationship:489	adjacent	1	1
Aop:58	Event:167	Event:54	Relationship:173	adjacent	1	1
Aop:58	Event:167	Event:463	Relationship:490	adjacent	1	1
Aop:58	Event:167	Event:462	Relationship:491	adjacent	1	1
Aop:58	Event:463	Event:458	Relationship:492	adjacent	1	1
Aop:58	Event:462	Event:454	Relationship:493	adjacent	1	1
Aop:58	Event:167	Event:468	Relationship:510	non-adjacent		
Aop:58	Event:468	Event:451	Relationship:511	adjacent	1	
Aop:58	Event:458	Event:327	Relationship:512	adjacent	1	
Aop:58	Event:327	Event:454	Relationship:514	adjacent		
Aop:58	Event:327	Event:459	Relationship:515	adjacent		
Aop:58	Event:451	Event:327	Relationship:475	adjacent		
Aop:58	Event:167	Event:470	Relationship:516	adjacent	1	
Aop:58	Event:470	Event:458	Relationship:517	non-adjacent	1	
Aop:58	Event:228	Event:465	Relationship:1659	adjacent	2	2
Aop:58	Event:54	Event:465	Relationship:501	adjacent	1	1
Aop:58	Event:465	Event:327	Relationship:505	adjacent	1	
Aop:60	Event:54	Event:465	Relationship:501	adjacent	1	
Aop:60	Event:474	Event:477	Relationship:524	adjacent	1	
Aop:60	Event:245	Event:471	Relationship:518	adjacent	1	
Aop:60	Event:472	Event:179	Relationship:520	adjacent	1	
Aop:60	Event:245	Event:54	Relationship:529	adjacent	3	
Aop:60	Event:245	Event:462	Relationship:526	adjacent	3	
Aop:60	Event:471	Event:474	Relationship:523	adjacent	1	
Aop:60	Event:471	Event:472	Relationship:519	adjacent	1	
Aop:60	Event:462	Event:454	Relationship:493	adjacent	1	
Aop:60	Event:454	Event:459	Relationship:486	adjacent	1	
Aop:60	Event:465	Event:454	Relationship:1658	adjacent	1	
Aop:60	Event:465	Event:327	Relationship:505	adjacent	1	
Aop:60	Event:179	Event:327	Relationship:190	adjacent	1	
Aop:60	Event:477	Event:327	Relationship:1660	non-adjacent	2	
Aop:60	Event:327	Event:459	Relationship:515	adjacent	1	
Aop:61	Event:478	Event:479	Relationship:532	adjacent		
Aop:61	Event:479	Event:480	Relationship:533	adjacent		
Aop:61	Event:479	Event:227	Relationship:534	adjacent		
Aop:61	Event:227	Event:483	Relationship:535	adjacent		
Aop:61	Event:482	Event:451	Relationship:537	adjacent		
Aop:61	Event:451	Event:459	Relationship:538	adjacent		
Aop:61	Event:480	Event:878	Relationship:896	adjacent		
Aop:61	Event:483	Event:458	Relationship:1606	adjacent		
Aop:61	Event:458	Event:459	Relationship:1607	non-adjacent		
Aop:62	Event:486	Event:484	Relationship:541	non-adjacent		
Aop:62	Event:484	Event:457	Relationship:1661	non-adjacent		
Aop:62	Event:457	Event:459	Relationship:1662	non-adjacent		
Aop:63	Event:685	Event:488	Relationship:685	adjacent	2	3
Aop:63	Event:488	Event:675	Relationship:687	adjacent	1	2
Aop:63	Event:79	Event:685	Relationship:686	adjacent		
Aop:63	Event:675	Event:360	Relationship:675	adjacent	2	3
Aop:64	Event:494	Event:496	Relationship:1645	adjacent		
Aop:64	Event:494	Event:495	Relationship:1646	adjacent		
Aop:64	Event:496	Event:413	Relationship:1647	adjacent		
Aop:64	Event:495	Event:413	Relationship:1648	adjacent		
Aop:64	Event:413	Event:446	Relationship:439	adjacent		
Aop:64	Event:446	Event:520	Relationship:1649	adjacent		
Aop:64	Event:520	Event:406	Relationship:1650	adjacent		
Aop:65	Event:424	Event:277	Relationship:552	adjacent	1	2
Aop:65	Event:277	Event:281	Relationship:305	adjacent	1	2
Aop:65	Event:281	Event:280	Relationship:312	adjacent	2	3
Aop:65	Event:281	Event:402	Relationship:403	non-adjacent	1	2
Aop:65	Event:186	Event:192	Relationship:203	adjacent	2	3
Aop:65	Event:192	Event:402	Relationship:384	adjacent	2	3
Aop:72	Event:228	Event:1028	Relationship:1608	adjacent		
Aop:72	Event:1028	Event:1449	Relationship:1609	adjacent		
Aop:72	Event:1448	Event:1028	Relationship:1610	adjacent		
Aop:72	Event:1448	Event:1449	Relationship:1611	adjacent		
Aop:72	Event:1449	Event:1447	Relationship:1612	non-adjacent		
Aop:72	Event:1454	Event:1450	Relationship:1613	adjacent		
Aop:72	Event:1450	Event:1451	Relationship:1614	adjacent		
Aop:72	Event:1451	Event:1452	Relationship:1615	adjacent		
Aop:72	Event:1451	Event:1453	Relationship:1616	adjacent		
Aop:72	Event:1451	Event:1450	Relationship:1617	adjacent		
Aop:72	Event:1452	Event:1447	Relationship:1618	non-adjacent		
Aop:72	Event:1453	Event:1447	Relationship:1619	non-adjacent		
Aop:72	Event:1452	Event:1450	Relationship:1620	non-adjacent		
Aop:72	Event:1453	Event:1450	Relationship:1621	non-adjacent		
Aop:77	Event:559	Event:177	Relationship:581	adjacent		
Aop:77	Event:341	Event:560	Relationship:583	adjacent		
Aop:77	Event:560	Event:1107	Relationship:1144	adjacent		
Aop:77	Event:1107	Event:563	Relationship:1145	adjacent		
Aop:77	Event:559	Event:341	Relationship:1146	non-adjacent		
Aop:77	Event:177	Event:1243	Relationship:1311	adjacent		
Aop:77	Event:1243	Event:341	Relationship:1310	adjacent		
Aop:78	Event:559	Event:177	Relationship:581	adjacent		
Aop:78	Event:177	Event:386	Relationship:582	adjacent		
Aop:78	Event:386	Event:341	Relationship:359	adjacent		
Aop:78	Event:341	Event:564	Relationship:564	adjacent		
Aop:78	Event:564	Event:565	Relationship:565	adjacent		
Aop:78	Event:565	Event:566	Relationship:566	adjacent		
Aop:78	Event:566	Event:563	Relationship:563	adjacent		
Aop:79	Event:559	Event:177	Relationship:581	adjacent		
Aop:79	Event:177	Event:568	Relationship:1152	adjacent		
Aop:79	Event:568	Event:1107	Relationship:1153	adjacent		
Aop:79	Event:1107	Event:563	Relationship:1145	adjacent		
Aop:80	Event:559	Event:177	Relationship:581	adjacent		
Aop:80	Event:177	Event:664	Relationship:660	adjacent		
Aop:80	Event:664	Event:570	Relationship:661	adjacent		
Aop:80	Event:570	Event:571	Relationship:662	adjacent		
Aop:80	Event:571	Event:572	Relationship:663	adjacent		
Aop:80	Event:572	Event:568	Relationship:573	adjacent		
Aop:80	Event:568	Event:563	Relationship:574	adjacent		
Aop:81	Event:573	Event:574	Relationship:567	adjacent		
Aop:81	Event:574	Event:560	Relationship:568	adjacent		
Aop:81	Event:560	Event:572	Relationship:569	adjacent		
Aop:81	Event:572	Event:563	Relationship:559	adjacent		
Aop:82	Event:564	Event:565	Relationship:565	adjacent		
Aop:82	Event:565	Event:566	Relationship:566	adjacent		
Aop:82	Event:566	Event:563	Relationship:563	adjacent		
Aop:84	Event:403	Event:576	Relationship:570	adjacent		
Aop:84	Event:576	Event:577	Relationship:571	adjacent		
Aop:84	Event:577	Event:572	Relationship:572	adjacent		
Aop:84	Event:572	Event:568	Relationship:573	adjacent		
Aop:84	Event:568	Event:563	Relationship:574	adjacent		
Aop:85	Event:403	Event:576	Relationship:570	adjacent		
Aop:85	Event:576	Event:560	Relationship:575	adjacent		
Aop:85	Event:560	Event:572	Relationship:569	adjacent		
Aop:85	Event:572	Event:563	Relationship:559	adjacent		
Aop:86	Event:578	Event:579	Relationship:576	adjacent		
Aop:86	Event:579	Event:580	Relationship:577	adjacent		
Aop:86	Event:580	Event:564	Relationship:578	adjacent		
Aop:86	Event:564	Event:561	Relationship:579	adjacent		
Aop:86	Event:561	Event:566	Relationship:562	adjacent		
Aop:86	Event:566	Event:563	Relationship:563	adjacent		
Aop:87	Event:559	Event:177	Relationship:581	adjacent		
